Time,gx,gy,gz,mx,my,mz,ax,ay,az,pressure,voltage,current,power
0.8935928344726562,-0.25190839694656486,0.2595419847328244,1.3282442748091603,28.05,17.55,67.2,-0.0400390625,-0.01806640625,1.04345703125,0,0,0,0
50.453901290893555,-0.5190839694656488,0.17557251908396945,1.2366412213740459,31.65,18.0,64.05,-0.0341796875,-0.01318359375,1.04638671875,0,0,0,0
99.74288940429688,-0.08396946564885496,0.10687022900763359,1.1984732824427482,31.349999999999998,17.55,66.14999999999999,-0.03857421875,-0.01416015625,1.0458984375,0,0,0,0
149.8410701751709,-0.48854961832061067,0.015267175572519083,1.1145038167938932,30.9,18.3,67.2,-0.0341796875,-0.015625,1.0419921875,0,0,0,0
202.10599899291992,-0.44274809160305345,0.17557251908396945,1.2671755725190839,29.849999999999998,18.0,66.45,-0.0341796875,-0.01416015625,1.03955078125,0,0,0,0
254.33897972106934,-0.37404580152671757,0.15267175572519084,1.183206106870229,29.099999999999998,18.0,65.1,-0.03515625,-0.01513671875,1.04345703125,0,0,0,0
306.5321445465088,-0.2824427480916031,-0.1297709923664122,0.916030534351145,30.299999999999997,18.0,65.7,-0.03759765625,-0.01318359375,1.04638671875,0,0,0,0
358.7348461151123,-0.5343511450381679,-0.08396946564885496,1.251908396946565,29.7,16.65,65.55,-0.0361328125,-0.01953125,1.0380859375,0,0,0,0
410.95948219299316,-0.5038167938931297,0.15267175572519084,0.8931297709923665,29.549999999999997,20.25,65.7,-0.03759765625,-0.01171875,1.04345703125,0,0,0,0
463.1080627441406,-0.42748091603053434,0.04580152671755725,1.2213740458015268,30.299999999999997,18.75,66.14999999999999,-0.033203125,-0.01123046875,1.044921875,0,0,0,0
515.2475833892822,-0.5038167938931297,0.022900763358778626,0.8091603053435115,28.95,18.45,67.05,-0.0400390625,-0.0166015625,1.0439453125,0,0,0,0
567.3675537109375,-0.6717557251908397,0.16030534351145037,1.099236641221374,30.0,17.7,65.25,-0.037109375,-0.0146484375,1.04248046875,0,0,0,0
619.5504665374756,-0.5419847328244275,0.09923664122137404,1.0610687022900764,30.599999999999998,18.3,63.599999999999994,-0.03271484375,-0.0126953125,1.0390625,0,0,0,0
671.7941761016846,-0.7709923664122137,-0.16793893129770993,0.7633587786259542,30.0,18.45,64.5,-0.0380859375,-0.013671875,1.0419921875,0,0,0,0
723.9322662353516,-0.6183206106870229,0.1984732824427481,1.0687022900763359,28.5,18.75,65.39999999999999,-0.0380859375,-0.01416015625,1.04296875,0,0,0,0
775.9890556335449,-0.5648854961832062,0.0916030534351145,1.0305343511450382,29.7,18.45,65.25,-0.03955078125,-0.0126953125,1.0390625,0,0,0,0
828.1075954437256,-0.6106870229007634,-0.183206106870229,1.0305343511450382,31.5,19.2,66.3,-0.037109375,-0.0146484375,1.03955078125,0,0,0,0
880.2852630615234,-0.6030534351145038,0.20610687022900764,1.0458015267175573,30.45,19.65,65.55,-0.0380859375,-0.0146484375,1.0419921875,0,0,0,0
932.5432777404785,-0.45038167938931295,-0.07633587786259542,0.8396946564885496,29.849999999999998,18.0,66.14999999999999,-0.033203125,-0.017578125,1.0302734375,0,0,0,0
984.6246242523193,-0.4580152671755725,0.06870229007633588,0.8625954198473282,30.299999999999997,20.25,66.45,-0.0380859375,-0.01171875,1.0341796875,0,0,0,0
1036.7531776428223,-0.44274809160305345,-0.007633587786259542,0.816793893129771,30.299999999999997,19.05,66.45,-0.03564453125,-0.01611328125,1.0390625,0,0,0,0
1088.8917446136475,-0.31297709923664124,-0.08396946564885496,1.0763358778625953,30.299999999999997,17.55,64.35,-0.03662109375,-0.0126953125,1.04248046875,0,0,0,0
1141.0515308380127,-0.5114503816793893,-0.022900763358778626,0.732824427480916,29.549999999999997,20.25,66.45,-0.03759765625,-0.013671875,1.04248046875,0,0,0,0
1193.2010650634766,-0.4198473282442748,0.1450381679389313,0.916030534351145,29.549999999999997,19.05,65.1,-0.0380859375,-0.015625,1.0361328125,0,0,0,0
1245.2852725982666,-0.7404580152671756,0.20610687022900764,0.8549618320610687,29.099999999999998,16.8,65.7,-0.0341796875,-0.01220703125,1.0361328125,0,0,0,0
1297.4278926849365,-0.549618320610687,0.12213740458015267,0.9389312977099237,30.9,18.75,65.39999999999999,-0.03662109375,-0.0126953125,1.041015625,0,0,0,0
1349.5433330535889,-0.8625954198473282,-0.07633587786259542,0.9923664122137404,29.4,18.15,65.55,-0.037109375,-0.0146484375,1.044921875,0,0,0,0
1401.7374515533447,-0.46564885496183206,-0.007633587786259542,0.7786259541984732,29.549999999999997,18.75,64.64999999999999,-0.0361328125,-0.01171875,1.0400390625,0,0,0,0
1453.840732574463,-0.6183206106870229,0.22137404580152673,1.0305343511450382,30.299999999999997,17.55,65.39999999999999,-0.03955078125,-0.009765625,1.0390625,0,0,0,0
1505.9502124786377,-0.37404580152671757,0.15267175572519084,1.0381679389312977,29.849999999999998,18.0,65.7,-0.03564453125,-0.0146484375,1.0419921875,0,0,0,0
1558.1026077270508,-0.7480916030534351,0.007633587786259542,0.9923664122137404,30.0,19.2,64.8,-0.03857421875,-0.01806640625,1.0390625,0,0,0,0
1610.2404594421387,-0.7175572519083969,-0.08396946564885496,0.9465648854961832,29.849999999999998,18.3,65.39999999999999,-0.0400390625,-0.01318359375,1.0439453125,0,0,0,0
1662.3589992523193,-0.6641221374045801,-0.183206106870229,1.0534351145038168,28.95,18.9,65.55,-0.0400390625,-0.01806640625,1.04052734375,0,0,0,0
1714.4889831542969,-0.5648854961832062,0.22900763358778625,1.0305343511450382,31.349999999999998,18.75,65.7,-0.03759765625,-0.0126953125,1.0380859375,0,0,0,0
1766.6454315185547,-0.5648854961832062,-0.2824427480916031,0.9847328244274809,30.75,18.45,65.55,-0.03564453125,-0.01220703125,1.0361328125,0,0,0,0
1818.7270164489746,-0.31297709923664124,0.06870229007633588,0.9312977099236641,30.0,17.4,65.55,-0.03662109375,-0.01220703125,1.0439453125,0,0,0,0
1870.8758354187012,-0.8320610687022901,-0.022900763358778626,0.8549618320610687,30.0,17.4,65.25,-0.03515625,-0.0126953125,1.04345703125,0,0,0,0
1922.9736328125,-0.5648854961832062,0.1297709923664122,1.0,29.7,19.2,66.6,-0.03369140625,-0.01611328125,1.04443359375,0,0,0,0
1975.0447273254395,-0.6870229007633588,0.007633587786259542,0.9847328244274809,29.849999999999998,17.25,66.14999999999999,-0.03564453125,-0.0166015625,1.0419921875,0,0,0,0
2027.1711349487305,-0.5648854961832062,-0.04580152671755725,0.8396946564885496,30.0,19.2,66.3,-0.0380859375,-0.01708984375,1.0400390625,0,0,0,0
2079.284429550171,-0.5343511450381679,0.1984732824427481,0.9847328244274809,30.299999999999997,17.55,65.7,-0.0390625,-0.01318359375,1.03857421875,0,0,0,0
2131.434679031372,-0.5725190839694656,0.007633587786259542,0.7938931297709924,30.299999999999997,17.25,64.35,-0.03466796875,-0.01318359375,1.0390625,0,0,0,0
2183.537006378174,-0.44274809160305345,-0.4351145038167939,1.1450381679389312,29.549999999999997,18.0,65.7,-0.0263671875,-0.0068359375,1.02734375,0,0,0,0
2235.7475757598877,-0.44274809160305345,0.06870229007633588,0.9770992366412213,30.0,19.95,66.6,-0.0361328125,-0.01171875,1.046875,0,0,0,0
2287.8730297088623,-0.7557251908396947,-0.007633587786259542,1.0305343511450382,30.599999999999998,19.5,65.39999999999999,-0.03759765625,-0.01708984375,1.0400390625,0,0,0,0
2339.961051940918,-0.5114503816793893,0.015267175572519083,0.9083969465648855,28.799999999999997,18.3,64.64999999999999,-0.03369140625,-0.0126953125,1.033203125,0,0,0,0
2392.10844039917,-0.4580152671755725,0.061068702290076333,1.2900763358778626,29.849999999999998,18.75,66.14999999999999,-0.04345703125,-0.0166015625,1.0439453125,0,0,0,0
2444.2214965820312,-0.8473282442748091,0.11450381679389313,0.9694656488549618,28.95,17.7,66.3,-0.0390625,-0.01611328125,1.04296875,0,0,0,0
2496.3512420654297,-0.44274809160305345,0.21374045801526717,0.7938931297709924,30.0,18.15,64.5,-0.0419921875,-0.0146484375,1.046875,0,0,0,0
2548.4061241149902,-0.4961832061068702,-0.20610687022900764,0.9770992366412213,29.549999999999997,19.05,65.1,-0.03759765625,-0.0166015625,1.041015625,0,0,0,0
2600.525379180908,-0.32061068702290074,-0.07633587786259542,0.8778625954198473,30.299999999999997,17.25,65.7,-0.0400390625,-0.01318359375,1.04736328125,0,0,0,0
2652.6308059692383,-0.48091603053435117,0.04580152671755725,1.0229007633587786,30.45,19.2,66.0,-0.03515625,-0.01416015625,1.04541015625,0,0,0,0
2704.7858238220215,-0.7633587786259542,-0.08396946564885496,0.7175572519083969,30.599999999999998,18.3,66.14999999999999,-0.03759765625,-0.0126953125,1.0419921875,0,0,0,0
2757.1535110473633,-0.4961832061068702,0.007633587786259542,0.6641221374045801,32.25,18.15,64.8,-0.04296875,-0.0146484375,1.0400390625,0,0,0,0
